"gender","marriage","age","rank","kid","com","growth_origin","sectors_code","position_code","ccode","com_size","CSEP_prob","position_clean","nationality","n_fam","CSEP","salary","fam_wealth","edu","eng","livcost","wealth_init","wealth_rank","com_house","com_child","hpref_dist","hpref_safe","hpref_fq","hpref_loc","hpref_edu","hpref_nroom","salary_mth","hpref_price","spouse_edu","spouse_rpe","spouse_gender","spouse_age","visaperiod"
1,1,30,1,2,0.2205051,3.135913,2,40,750,5,0.8,"Consultancy","India",4,1,93554.95,1944.818,77.70978,85.12248,1871.873,95499.77,4,1,0,5,3,5,4,0,2,7796.246,5847.185,69.66883,1,0,28.25786,365
1,1,32,3,2,-0.4629914,3.135913,2,40,750,5,0.8,"Consultancy","India",4,0,129968.8,1991.977,78.2592,77.66296,2600.92,131960.8,5,2,1,4,4,4,5,0,4,10830.74,9747.662,75.54898,0,0,29.79869,12410
1,1,34,1,2,0.7380011,3.135913,2,40,750,5,0.8,"Consultancy","India",4,1,93649.01,1850.437,80.15415,85.49101,1863.734,95499.44,4,1,0,4,5,4,5,1,2,7804.084,5853.063,86.12913,1,1,33.32773,365
1,0,33,1,0,0.2531916,3.135913,2,40,750,5,0.8,"Consultancy","India",1,1,93601.94,1882.886,77.67266,75.37859,1871.183,95484.83,4,2,0,5,4,4,5,0,1,7800.162,5850.122,78.01,0,0,31.64234,365
1,0,36,1,0,-0.09034148,3.135913,2,40,750,5,0.8,"Consultancy","India",1,1,93581.12,1912.362,78.03046,73.43667,1866.344,95493.49,4,3,1,4,5,4,4,0,0,7798.427,5848.82,78.01,0,0,34.57014,365
1,0,31,1,0,0.792957,3.135913,2,40,750,5,0.8,"Consultancy","India",1,1,93625.83,1946.608,75.8984,80.01891,1884.058,95572.44,4,1,1,4,5,4,5,0,1,7802.152,5851.614,78.01,0,0,28.41864,365
1,1,34,2,1,0.4499631,3.135913,2,40,750,5,0.8,"Consultancy","India",3,1,104016.4,1836.417,76.5005,80.24276,2046.78,105852.8,5,1,0,5,4,4,5,1,3,8668.029,7801.226,65.25607,0,0,31.80922,730
1,0,32,1,0,-0.8949441,3.135913,2,40,750,5,0.8,"Consultancy","India",1,1,93692.17,1869.109,78.5444,80.86476,1894.568,95561.28,4,1,1,4,5,4,4,0,1,7807.681,5855.761,78.01,1,0,29.48704,365
1,0,33,2,0,-0.2294634,3.135913,2,40,750,5,0.8,"Consultancy","India",1,0,103999.2,1909.796,76.86278,78.30506,2091.381,105909,5,3,1,5,5,4,5,0,1,8666.597,7799.937,78.01,0,0,31.10101,730
1,0,31,1,0,-2.326827,3.135913,2,40,750,5,0.8,"Consultancy","India",1,1,93602.51,1965.56,76.41072,78.46113,1864.292,95568.07,4,3,0,3,4,4,4,0,0,7800.209,5850.157,78.01,1,1,28.29914,365
0,1,37,2,0,0.4545078,3.135913,2,40,750,5,0.8,"Consultancy","India",2,1,104041.3,1852.717,78.80233,82.72583,2107.12,105894.1,5,1,0,4,4,4,4,0,3,8670.112,7803.101,77.09618,1,1,35.34089,730
1,1,33,2,2,1.039266,3.135913,2,40,750,5,0.8,"Consultancy","India",4,1,104001.1,1880.179,79.57478,83.55143,2074.779,105881.3,5,1,1,4,4,4,5,1,3,8666.761,7800.085,76.99729,0,0,32.04375,730
1,1,30,3,2,0.3038409,3.135913,2,40,750,5,0.8,"Consultancy","India",4,1,130003.7,1914.905,78.60367,78.49221,2595.096,131918.6,5,1,1,4,4,5,5,0,3,10833.64,9750.278,71.40432,1,0,27.45807,13140
1,1,36,1,1,1.221833,3.135913,2,40,750,5,0.8,"Consultancy","India",3,1,93518.09,1940.542,79.19695,76.40313,1895.36,95458.64,4,2,1,3,5,5,5,0,1,7793.174,5844.881,72.63545,0,0,36.19349,365
1,0,33,1,0,-0.1180262,3.135913,2,40,750,5,0.8,"Consultancy","India",1,1,93646.71,1899.343,77.70095,77.17505,1881.557,95546.05,4,2,1,3,4,5,5,0,1,7803.893,5852.919,78.01,0,0,32.40324,365
0,1,34,2,1,0.3925385,3.135913,2,40,750,5,0.8,"Consultancy","India",3,1,104058,1817.05,77.52905,81.73925,2091.622,105875,5,1,1,4,5,4,4,0,3,8671.497,7804.347,74.13961,1,0,32.29219,730
1,0,35,1,0,-0.8043872,3.135913,2,40,750,5,0.8,"Consultancy","India",1,1,93607.17,1874.398,77.63401,76.7022,1882.812,95481.57,4,3,0,5,5,5,5,0,1,7800.598,5850.448,78.01,1,0,32.77087,365
1,1,33,1,0,-0.712385,3.135913,2,40,750,5,0.8,"Consultancy","India",2,1,93597.57,1759.131,79.04321,85.34446,1889.589,95356.7,4,1,1,5,3,3,4,0,3,7799.798,5849.848,78.11548,0,0,32.18092,365
1,0,30,2,0,-2.367298,3.135913,2,40,750,5,0.8,"Consultancy","India",1,1,103974.1,1927.215,75.73552,81.12229,2087.925,105901.3,5,3,0,4,5,4,5,0,0,8664.506,7798.056,78.01,0,0,26.67504,730
1,1,33,2,1,1.438043,3.135913,2,40,750,5,0.8,"Consultancy","India",3,1,103952.3,1871.066,78.74014,78.73973,2087.354,105823.3,5,1,0,5,5,5,4,1,4,8662.688,7796.419,65.54538,0,0,31.68775,730
1,1,36,1,0,-0.8668973,3.135913,2,40,750,5,0.8,"Consultancy","India",2,1,93549.81,1988.168,77.84889,78.52878,1907.508,95537.98,4,3,0,4,4,5,4,0,1,7795.818,5846.863,82.47565,0,0,33.6164,365
1,1,36,1,2,0.3701647,3.135913,2,40,750,5,0.8,"Consultancy","India",4,0,93711.03,2009.319,79.89847,78.74724,1843.455,95720.35,5,1,1,5,5,4,5,1,2,7809.252,7028.327,82.51241,1,1,32.80325,365
1,1,31,1,1,-0.6433094,3.135913,2,40,750,5,0.8,"Consultancy","India",3,1,93596.78,1927.051,78.43148,71.08788,1892.769,95523.83,4,3,1,4,5,5,4,1,1,7799.732,5849.799,86.72591,0,0,29.53245,365
1,1,36,1,0,-1.352379,3.135913,2,40,750,5,0.8,"Consultancy","India",2,1,93619.14,1935.384,79.54842,77.63717,1854.053,95554.52,4,2,1,3,4,4,4,0,1,7801.595,5851.196,71.49265,1,0,34.37841,365
1,1,27,1,0,-1.127871,3.135913,2,40,750,5,0.8,"Consultancy","India",2,0,93666.01,1836.903,76.7054,78.98366,1873.184,95502.91,4,3,0,5,5,5,3,0,2,7805.501,5854.125,74.44237,0,0,26.55074,365
1,0,35,1,0,0.5067298,3.135913,2,40,750,5,0.8,"Consultancy","India",1,0,93663.95,1921.273,76.20519,77.44987,1875.483,95585.22,4,1,0,5,5,4,3,0,1,7805.329,5853.997,78.01,0,1,32.94542,365
1,1,33,2,3,0.5421671,3.135913,2,40,750,5,0.8,"Consultancy","India",5,1,104076.9,1842.13,77.73215,81.42124,2075.646,105919.1,5,1,1,5,4,4,4,1,4,8673.078,7805.77,84.48079,0,0,28.04542,730
1,1,36,2,2,0.5003782,3.135913,2,40,750,5,0.8,"Consultancy","India",4,1,104071.5,1854.038,77.1533,79.69987,2081.763,105925.5,5,2,1,4,5,5,5,1,3,8672.624,7805.361,84.07342,1,0,33.82262,730
0,1,34,1,2,1.274154,3.135913,2,40,750,5,0.8,"Consultancy","India",4,1,93512.54,1858.536,76.66985,79.10439,1903.562,95371.08,4,2,0,3,4,4,4,0,2,7792.712,5844.534,91.16873,0,1,31.28812,365
1,1,30,1,0,2.13688,3.135913,2,40,750,5,0.8,"Consultancy","India",2,1,93590.16,1854.974,78.95408,84.04856,1868.906,95445.14,4,2,0,5,5,5,5,0,0,7799.18,5849.385,69.27611,0,0,28.58351,365
1,1,34,2,3,-0.5865043,3.135913,2,40,750,5,0.8,"Consultancy","India",5,1,104025.2,1845.442,76.98072,81.18257,2087.306,105870.6,5,1,1,4,4,5,5,1,4,8668.766,7801.889,87.9633,0,0,31.97596,730
0,1,38,3,2,0.9089297,3.135913,2,40,750,5,0.8,"Consultancy","India",4,1,130035.2,1951.229,78.30787,81.686,2610.165,131986.4,5,1,1,5,5,5,4,1,3,10836.26,9752.637,68.15801,0,1,36.17463,10220
0,0,31,2,0,1.287204,3.135913,2,40,750,5,0.8,"Consultancy","India",1,1,103992.9,1833.597,77.2368,82.42062,2097.257,105826.5,5,2,1,5,4,4,5,0,1,8666.074,7799.466,78.01,0,1,30.1773,730
1,1,31,1,2,1.738452,3.135913,2,40,750,5,0.8,"Consultancy","India",4,1,93642.67,1965.621,74.86677,76.81068,1884.643,95608.29,4,3,1,4,4,5,4,1,4,7803.556,5852.667,70.68658,0,0,28.22236,365
1,1,34,1,1,0.707708,3.135913,2,40,750,5,0.8,"Consultancy","India",3,1,93553.33,1892.614,77.33973,82.09522,1869.984,95445.95,4,2,0,4,5,5,5,1,4,7796.111,5847.083,64.82561,1,0,32.46835,365
1,1,32,2,1,0.9830401,3.135913,2,40,750,5,0.8,"Consultancy","India",3,0,104022.8,1921.54,77.23492,79.38792,2061.614,105944.3,5,1,1,5,4,5,5,0,2,8668.564,7801.707,62.69227,0,0,28.05909,730
1,0,28,3,0,-0.7860659,3.135913,2,40,750,5,0.8,"Consultancy","India",1,1,130030.8,1852.773,76.93064,74.56502,2614.611,131883.6,5,1,0,4,4,5,5,0,0,10835.9,9752.31,78.01,0,0,25.25621,13870
0,1,34,1,0,-0.08471812,3.135913,2,40,750,5,0.8,"Consultancy","India",2,0,93498.27,1885.358,80.76303,83.47988,1900.801,95383.63,4,3,0,5,5,4,3,0,1,7791.523,5843.642,78.94256,0,1,30.52006,365
1,1,31,1,0,-0.5201454,3.135913,2,40,750,5,0.8,"Consultancy","India",2,1,93568.22,1920.775,78.3615,81.68855,1873.126,95488.99,4,1,1,5,4,5,5,0,1,7797.351,5848.013,76.14274,0,0,28.0805,365
1,1,35,3,2,-0.06585728,3.135913,2,40,750,5,0.8,"Consultancy","India",4,1,129980.6,1849.821,78.51451,83.16474,2601.208,131830.4,5,3,0,4,4,4,4,1,4,10831.72,9748.547,88.62458,0,0,33.60197,11315
1,1,34,1,0,0.1946052,3.135913,2,40,750,5,0.8,"Consultancy","India",2,1,93535.87,1841.865,75.34587,81.3091,1865.181,95377.73,4,1,1,4,4,5,3,0,0,7794.656,5845.992,93.74501,1,0,32.66085,365
1,1,35,2,1,-0.9648161,3.135913,2,40,750,5,0.8,"Consultancy","India",3,0,103943.7,1959.916,74.44509,80.7811,2090.741,105903.6,5,1,0,5,4,4,4,1,2,8661.973,7795.776,84.91428,0,0,33.62869,730
1,1,29,1,1,-0.4496012,3.135913,2,40,750,5,0.8,"Consultancy","India",3,1,93595.36,1798.269,76.45587,79.6443,1876.141,95393.63,4,1,0,4,4,5,4,0,4,7799.614,5849.71,77.69551,1,0,28.24992,365
1,0,34,2,0,-1.077608,3.135913,2,40,750,5,0.8,"Consultancy","India",1,1,104108,1920.389,78.31434,76.28193,2076.358,106028.4,5,3,0,5,4,5,5,0,1,8675.667,7808.1,78.01,1,0,32.6574,730
1,1,31,1,0,-0.06087606,3.135913,2,40,750,5,0.8,"Consultancy","India",2,1,93531.74,1849.29,75.221,79.47874,1859.827,95381.03,4,1,1,5,5,4,4,0,3,7794.312,5845.734,84.16178,1,1,30.57267,365
1,1,33,1,0,1.067494,3.135913,2,40,750,5,0.8,"Consultancy","India",2,1,93642.45,1961.464,77.83984,80.18566,1870.374,95603.92,4,1,1,5,4,4,5,0,2,7803.538,5852.653,90.50018,1,0,29.73725,365
1,1,34,2,3,1.007945,3.135913,2,40,750,5,0.8,"Consultancy","India",5,0,104062.5,1867.865,78.01266,80.11448,2083.117,105930.3,5,3,1,5,4,4,5,1,3,8671.871,7804.684,62.63968,1,0,32.46575,730
1,1,34,3,2,-0.9156124,3.135913,2,40,750,5,0.8,"Consultancy","India",4,0,130015.7,1972.035,79.94938,78.97493,2575.205,131987.8,5,1,0,5,5,5,5,1,2,10834.64,9751.179,90.72129,1,0,32.18784,11680
1,1,34,3,3,-0.5995649,3.135913,2,40,750,5,0.8,"Consultancy","India",5,1,129945.5,1883.936,78.33368,76.90356,2604.357,131829.5,5,2,1,4,4,5,5,0,4,10828.79,9745.914,75.97862,1,0,33.06708,11680
1,1,34,1,0,0.9827279,3.135913,2,40,750,5,0.8,"Consultancy","India",2,1,93674.07,1946.027,76.70569,79.03308,1864.902,95620.1,4,1,0,5,4,5,4,0,1,7806.173,5854.63,89.70184,0,0,30.94207,365
1,0,35,2,0,0.02393195,3.135913,2,40,750,5,0.8,"Consultancy","India",1,0,104003.8,1832.708,77.54097,80.36684,2053.283,105836.5,5,1,1,4,5,5,4,0,1,8666.982,7800.284,78.01,0,0,32.32133,730
0,1,34,2,3,-1.803559,3.135913,2,40,750,5,0.8,"Consultancy","India",5,1,104029,1868.783,75.64211,81.83027,2094.535,105897.8,5,1,0,5,5,5,5,0,4,8669.086,7802.177,63.42023,1,1,32.67976,730
1,0,34,1,0,0.5996057,3.135913,2,40,750,5,0.8,"Consultancy","India",1,1,93638.45,2000.062,77.4065,87.49893,1880.141,95638.52,5,3,0,4,5,5,4,0,1,7803.204,7022.884,78.01,0,0,32.43665,365
1,1,33,2,0,-0.04572306,3.135913,2,40,750,5,0.8,"Consultancy","India",2,0,104006.9,1835.33,80.41766,82.58658,2086.009,105842.3,5,1,1,4,5,5,5,0,2,8667.245,7800.52,67.9633,0,0,30.46086,730
1,1,35,1,2,1.05251,3.135913,2,40,750,5,0.8,"Consultancy","India",4,1,93605.16,2014.317,79.41328,81.86651,1864.279,95619.48,4,1,1,3,5,4,4,1,2,7800.43,5850.323,89.57863,1,0,32.12514,365
0,1,35,2,1,-0.9744875,3.135913,2,40,750,5,0.8,"Consultancy","India",3,1,103930.1,1981.671,77.66026,79.18162,2097.056,105911.7,5,1,0,4,5,5,4,1,4,8660.838,7794.755,77.1774,0,1,34.46283,730
1,1,35,3,2,-1.282261,3.135913,2,40,750,5,0.8,"Consultancy","India",4,1,129947.4,1823.776,77.62793,78.04285,2600.265,131771.2,5,1,0,5,5,4,5,1,3,10828.95,9746.057,62.2387,1,0,32.81566,11315
1,1,28,1,0,1.181638,3.135913,2,40,750,5,0.8,"Consultancy","India",2,0,93512.54,1897.618,78.35581,81.1093,1886.535,95410.16,4,3,0,3,3,3,3,0,1,7792.712,5844.534,71.32724,0,0,26.98512,365
1,1,32,3,0,-0.4008757,3.135913,2,40,750,5,0.8,"Consultancy","India",2,1,130010.5,1903.371,78.33509,76.22457,2577.616,131913.9,5,3,1,4,4,4,4,0,1,10834.21,9750.789,84.52144,1,0,30.00559,12410
1,0,33,2,0,-1.287982,3.135913,2,40,750,5,0.8,"Consultancy","India",1,1,104078.3,1868.105,79.272,87.61659,2072.23,105946.4,5,3,1,5,4,4,4,0,1,8673.193,7805.873,78.01,1,0,29.48886,730
1,1,34,3,2,2.413757,3.135913,2,40,750,5,0.8,"Consultancy","India",4,1,130012.5,1954.315,77.19231,79.17067,2591.127,131966.8,5,1,1,4,5,5,4,0,4,10834.37,9750.936,73.03383,1,0,32.75408,11680
1,1,34,3,3,-1.233333,3.135913,2,40,750,5,0.8,"Consultancy","India",5,1,130002.1,1993.092,79.40421,81.88118,2578.028,131995.2,5,2,1,5,4,5,5,0,2,10833.51,9750.16,77.55395,1,0,31.65785,11680
1,1,35,2,0,1.731159,3.135913,2,40,750,5,0.8,"Consultancy","India",2,1,103978.6,1979.801,77.1849,78.64258,2070.763,105958.4,5,1,1,4,4,4,5,0,0,8664.886,7798.397,69.56372,1,0,33.51587,730
0,1,36,2,0,0.1700675,3.135913,2,40,750,5,0.8,"Consultancy","India",2,1,103985.3,2030.857,78.64622,81.6085,2085.406,106016.2,5,3,1,4,5,4,4,0,3,8665.442,7798.898,77.20255,1,1,34.7818,730
1,0,35,1,0,1.130006,3.135913,2,40,750,5,0.8,"Consultancy","India",1,1,93664.13,1907.303,77.96805,79.63939,1880.179,95571.43,4,2,1,5,4,5,3,0,1,7805.344,5854.008,78.01,1,0,31.99905,365
1,1,30,1,0,-0.6964036,3.135913,2,40,750,5,0.8,"Consultancy","India",2,1,93555.56,1949.588,77.22177,81.97521,1856.271,95505.14,4,1,0,4,3,4,4,0,2,7796.296,5847.222,69.20179,0,0,26.85694,365
1,0,35,2,0,0.5428419,3.135913,2,40,750,5,0.8,"Consultancy","India",1,1,104023.1,1892.105,78.03282,84.33468,2073.462,105915.2,5,3,0,4,5,5,4,0,1,8668.591,7801.732,78.01,0,0,33.52626,730
1,0,33,2,0,1.709271,3.135913,2,40,750,5,0.8,"Consultancy","India",1,1,103976.9,1892.957,76.46051,84.82739,2064.865,105869.9,5,1,1,4,5,4,4,0,1,8664.744,7798.27,78.01,0,0,30.71047,730
1,0,34,2,0,0.5826958,3.135913,2,40,750,5,0.8,"Consultancy","India",1,0,103976.5,1854.169,80.13945,77.02983,2057.905,105830.7,5,2,1,5,4,5,4,0,1,8664.71,7798.239,78.01,0,0,31.9506,730
1,1,35,3,2,-1.756677,3.135913,2,40,750,5,0.8,"Consultancy","India",4,1,130101.8,1858.917,77.80045,81.21733,2625.081,131960.7,5,3,1,4,5,4,5,1,3,10841.81,9757.632,93.83453,0,0,33.77944,11315
1,0,34,1,0,-1.145818,3.135913,2,40,750,5,0.8,"Consultancy","India",1,1,93542.83,1930.898,80.22319,79.75847,1886.74,95473.73,4,1,0,4,3,5,5,0,1,7795.236,5846.427,78.01,0,1,32.72326,365
1,0,36,1,0,-0.487337,3.135913,2,40,750,5,0.8,"Consultancy","India",1,1,93556.26,1936.395,79.60015,77.80984,1867.078,95492.66,4,3,1,4,5,4,4,0,1,7796.355,5847.267,78.01,1,0,35.75907,365
1,1,37,3,2,0.6604804,3.135913,2,40,750,5,0.8,"Consultancy","India",4,1,129930.4,1953.304,78.91752,82.70637,2588.323,131883.7,5,2,0,5,4,4,5,1,3,10827.53,9744.778,80.70368,1,0,34.7381,10585
1,1,31,2,1,0.8753703,3.135913,2,40,750,5,0.8,"Consultancy","India",3,1,104012.5,1858.054,78.7885,81.70257,2086.044,105870.6,5,2,1,4,4,4,5,1,4,8667.712,7800.941,85.41579,1,0,30.61133,730
1,1,31,2,1,0.1324491,3.135913,2,40,750,5,0.8,"Consultancy","India",3,1,104080.7,1971.015,78.14312,82.69313,2100.677,106051.7,5,1,0,5,4,4,4,0,2,8673.394,7806.055,86.16764,1,0,30.14553,730
1,1,33,1,2,1.712369,3.135913,2,40,750,5,0.8,"Consultancy","India",4,1,93556.01,1869.347,78.55184,77.25459,1861.305,95425.36,4,3,1,4,4,4,4,0,2,7796.334,5847.251,67.53485,1,0,29.01042,365
1,0,31,2,0,0.01635592,3.135913,2,40,750,5,0.8,"Consultancy","India",1,1,103987.9,1851.751,77.63592,80.11897,2083.151,105839.6,5,1,0,5,4,4,4,0,0,8665.657,7799.091,78.01,1,0,29.69673,730
0,1,30,1,0,0.4406065,3.135913,2,40,750,5,0.8,"Consultancy","India",2,1,93498.65,1945.243,77.31558,80.3709,1870.014,95443.9,4,1,0,5,4,5,5,0,2,7791.554,5843.666,85.89627,1,1,28.19281,365
1,1,33,3,0,-0.8470841,3.135913,2,40,750,5,0.8,"Consultancy","India",2,1,129873.7,1905.573,77.90256,76.30137,2607.934,131779.2,5,2,0,5,4,4,5,0,2,10822.81,9740.525,80.66726,0,0,30.11203,12045
1,1,29,3,0,-0.4401369,3.135913,2,40,750,5,0.8,"Consultancy","India",2,1,130064.4,1980.207,78.68161,79.08184,2614.683,132044.6,5,2,0,4,4,5,4,0,1,10838.7,9754.827,81.64512,0,0,27.50358,13505
1,0,31,1,0,0.7110211,3.135913,2,40,750,5,0.8,"Consultancy","India",1,1,93605.34,1893.758,77.24065,81.37541,1889.797,95499.09,4,3,0,4,4,4,4,0,1,7800.445,5850.333,78.01,0,0,29.33288,365
1,1,35,2,2,-1.218749,3.135913,2,40,750,5,0.8,"Consultancy","India",4,1,104038.5,1943.027,77.09423,80.83447,2075.14,105981.6,5,2,0,4,4,4,5,1,3,8669.877,7802.89,84.10947,0,1,34.78608,730
1,0,37,3,0,0.2111754,3.135913,2,40,750,5,0.8,"Consultancy","India",1,1,129975.8,1901.168,79.62861,81.16203,2615.526,131877,5,3,0,5,5,4,5,0,1,10831.32,9748.185,78.01,0,0,36.51857,10585
1,1,36,1,0,0.2852206,3.135913,2,40,750,5,0.8,"Consultancy","India",2,1,93599.72,1927.256,78.62555,75.88916,1882.381,95526.98,4,1,1,4,4,4,3,0,0,7799.977,5849.983,86.50886,1,0,35.34238,365
0,1,32,2,1,1.11749,3.135913,2,40,750,5,0.8,"Consultancy","India",3,1,104008,1896.313,78.61361,83.6629,2068.795,105904.3,5,1,0,5,5,5,5,1,1,8667.333,7800.599,81.50218,0,0,29.7433,730
0,0,36,3,0,0.4803482,3.135913,2,40,750,5,0.8,"Consultancy","India",1,1,129995.3,1908.48,81.22887,81.6463,2624.52,131903.8,5,2,0,5,4,4,5,0,1,10832.95,9749.651,78.01,1,1,34.38411,10950
1,1,32,2,0,-1.593429,3.135913,2,40,750,5,0.8,"Consultancy","India",2,1,104033.5,1870.913,77.46677,80.36305,2069.064,105904.4,5,3,0,5,4,5,4,0,1,8669.457,7802.512,74.63113,1,0,29.80813,730
1,0,36,3,0,1.745878,3.135913,2,40,750,5,0.8,"Consultancy","India",1,0,130025.2,1963.042,76.62832,82.84428,2607.228,131988.2,5,3,0,5,5,4,5,0,1,10835.43,9751.889,78.01,0,0,34.32624,10950
1,1,29,2,2,-0.04998099,3.135913,2,40,750,5,0.8,"Consultancy","India",4,0,103949.2,1834.309,78.10397,79.79298,2064.951,105783.5,5,1,1,5,5,4,4,1,3,8662.433,7796.19,72.4003,1,0,27.36183,730
1,1,36,1,0,-0.5651987,3.135913,2,40,750,5,0.8,"Consultancy","India",2,1,93596.55,1945.666,78.00695,81.75221,1868.468,95542.22,4,1,0,4,4,5,4,0,1,7799.713,5849.785,61.53505,0,0,33.26744,365
1,0,35,1,0,0.09877718,3.135913,2,40,750,5,0.8,"Consultancy","India",1,1,93439.82,1871.377,78.08029,79.82898,1877.3,95311.2,4,1,1,4,5,4,5,0,1,7786.651,5839.989,78.01,0,0,34.60865,365
1,1,36,3,2,-0.4569695,3.135913,2,40,750,5,0.8,"Consultancy","India",4,1,129950.5,1996.651,75.99938,78.62912,2627.487,131947.2,5,3,0,5,5,4,4,1,3,10829.21,9746.289,92.87534,1,0,36.96831,10950
1,0,28,1,0,-0.6552348,3.135913,2,40,750,5,0.8,"Consultancy","India",1,1,93581.15,1842.763,77.90602,82.39254,1881.288,95423.92,4,2,0,4,4,5,4,0,1,7798.429,5848.822,78.01,0,0,26.13809,365
1,0,34,1,0,0.3883193,3.135913,2,40,750,5,0.8,"Consultancy","India",1,0,93506.69,1911.695,80.91452,80.57776,1851.858,95418.38,4,3,1,4,5,4,4,0,1,7792.224,5844.168,78.01,1,0,31.94979,365
1,1,33,3,0,-1.872836,3.135913,2,40,750,5,0.8,"Consultancy","India",2,1,129937,1953.582,74.59567,75.84821,2604.153,131890.6,5,3,0,4,4,5,4,0,2,10828.09,9745.278,92.60518,0,0,29.41574,12045
1,1,29,1,1,-0.2030797,3.135913,2,40,750,5,0.8,"Consultancy","India",3,1,93598.44,1971.723,78.46376,80.93252,1881.981,95570.16,4,1,0,4,5,4,5,1,3,7799.87,5849.902,84.28026,0,0,27.10809,365
1,1,32,2,1,1.547611,3.135913,2,40,750,5,0.8,"Consultancy","India",3,1,103925.3,1911.941,78.68678,80.8678,2061.041,105837.2,5,1,1,5,5,5,5,1,4,8660.441,7794.397,87.6683,0,0,29.0381,730
1,1,35,2,1,-0.7454483,3.135913,2,40,750,5,0.8,"Consultancy","India",3,1,103953.7,1933.022,78.87697,80.69327,2075.676,105886.7,5,3,1,4,4,5,5,1,1,8662.805,7796.524,76.56488,0,0,34.429,730
1,0,31,2,0,-0.6063832,3.135913,2,40,750,5,0.8,"Consultancy","India",1,1,104003.8,1942.216,76.44789,80.6412,2083.722,105946,5,3,0,4,5,4,4,0,0,8666.98,7800.282,78.01,1,0,29.15516,730
0,0,36,3,0,-0.7086142,3.135913,2,40,750,5,0.8,"Consultancy","India",1,1,130036.4,1997.059,74.4689,80.3689,2589.54,132033.5,5,3,1,4,5,5,5,0,0,10836.37,9752.732,78.01,0,1,35.95556,10950
1,1,28,1,0,0.8987846,3.135913,2,40,750,5,0.8,"Consultancy","India",2,1,93672.73,1924.935,75.43761,84.16108,1872.854,95597.66,4,1,1,3,4,4,4,0,1,7806.061,5854.545,84.94182,1,0,27.52068,365
1,1,34,1,0,-1.428341,3.135913,2,40,750,5,0.8,"Consultancy","India",2,0,93672.44,1888.578,80.13633,82.07675,1861.085,95561.01,4,1,1,4,4,5,4,0,1,7806.036,5854.527,68.08955,0,0,32.60926,365
1,0,33,1,0,0.1304727,3.135913,2,40,750,5,0.8,"Consultancy","India",1,1,93659.79,1955.2,80.26936,82.79503,1872.557,95614.99,4,1,0,4,4,5,5,0,1,7804.983,5853.737,78.01,0,0,30.63936,365
1,1,28,2,1,-0.2118758,3.135913,2,40,750,5,0.8,"Consultancy","India",3,0,103967,1802.842,77.3816,80.19323,2059.072,105769.9,5,3,0,5,5,5,4,0,2,8663.919,7797.527,86.58729,1,0,28.53074,730
1,1,34,1,2,-1.344378,3.135913,2,40,750,5,0.8,"Consultancy","India",4,1,93684.13,1794.134,78.17439,77.01083,1909.917,95478.26,4,1,0,4,4,5,4,1,2,7807.011,5855.258,80.89311,1,0,32.82208,365
1,1,32,3,3,0.8562429,3.135913,2,40,750,5,0.8,"Consultancy","India",5,0,130052.1,1847.179,77.59925,85.40631,2587.062,131899.3,5,1,1,5,5,4,5,0,4,10837.68,9753.909,78.60338,1,0,31.79024,12410
1,0,32,1,0,-1.114594,3.135913,2,40,750,5,0.8,"Consultancy","India",1,0,93650.09,2019.883,78.15385,80.06613,1858.184,95669.97,5,1,0,4,4,4,4,0,1,7804.174,7023.757,78.01,0,0,30.53287,365
1,0,29,1,0,-1.736583,3.135913,2,40,750,5,0.8,"Consultancy","India",1,1,93728.02,1830.997,79.66747,80.16829,1891.844,95559.02,4,1,1,4,4,5,5,0,1,7810.668,5858.001,78.01,1,1,28.09736,365
1,1,34,1,1,-0.6718125,3.135913,2,40,750,5,0.8,"Consultancy","India",3,1,93596.77,1856.177,78.40493,85.69215,1875.661,95452.94,4,1,1,3,5,3,4,1,2,7799.73,5849.798,83.26872,1,1,31.78927,365
1,1,34,2,2,-0.9397976,3.135913,2,40,750,5,0.8,"Consultancy","India",4,1,103997.5,1791.869,79.62813,72.35198,2083.169,105789.4,5,1,0,4,5,5,4,1,2,8666.46,7799.814,63.24062,0,0,30.80703,730
1,1,32,1,2,0.5136517,3.135913,2,40,750,5,0.8,"Consultancy","India",4,1,93614.18,1886.993,78.20838,81.7421,1893.485,95501.17,4,2,0,4,5,4,4,0,3,7801.182,5850.886,75.46836,1,0,28.74844,365
1,1,36,2,1,-0.9742008,3.135913,2,40,750,5,0.8,"Consultancy","India",3,0,104039,1883.152,77.50026,75.68593,2065.304,105922.2,5,2,0,4,5,4,5,1,3,8669.918,7802.926,83.67924,1,0,33.20878,730
1,1,34,2,1,-0.3663167,3.135913,2,40,750,5,0.8,"Consultancy","India",3,1,103905.8,1899.656,78.5097,80.36648,2093.622,105805.5,5,3,0,4,5,5,4,0,2,8658.819,7792.937,77.91141,0,0,33.80719,730
0,0,27,3,0,0.439786,3.135913,2,40,750,5,0.8,"Consultancy","India",1,1,129979.5,1923.049,77.29634,79.81851,2574.983,131902.6,5,2,0,5,4,5,4,0,1,10831.63,9748.463,78.01,1,1,25.70631,14235
0,1,30,2,2,-0.6896318,3.135913,2,40,750,5,0.8,"Consultancy","India",4,0,103955.2,1947.81,79.23098,80.07744,2099.133,105903,5,1,0,5,5,4,5,0,4,8662.934,7796.641,75.46622,1,1,25.92575,730
