"hopt_price","hopt_dist","hopt_edu","hopt_safe","hopt_nroom","hopt_fq","hopt_loc","hopt_price_rnorm"
3923.14279797925,3,1,4,4,4,3,1.60996821117012
3835.96666148632,5,1,2,3,4,3,1.74731912876151
1924.19222926591,1,1,4,2,2,5,0.014476013189445
1536.34298947301,2,1,2,1,3,3,-0.649473531010212
1968.53894672774,4,0,3,0,4,3,0.141280630620054
1644.61293175116,2,1,3,3,2,3,-0.294955243273237
491.882804473738,2,0,4,0,2,1,-2.7641660794004
2500.26422548342,3,1,5,3,4,2,1.12002764323147
1790.81550417825,1,0,3,2,3,4,-0.255211732224248
1985.92244279572,1,0,4,1,3,5,0.17668409163207
1374.62886137701,4,0,1,1,2,2,-1.17682072729266
1661.03299232047,2,0,2,1,1,5,-0.379704253625735
1207.71277962633,1,0,3,0,4,2,-1.66483921971368
1500.73632346769,2,1,3,1,4,2,-0.820172575147875
1451.9074392398,4,0,2,1,3,1,-1.04573543195492
3614.04480095639,2,0,4,3,4,4,1.54116656839007
2254.17366554801,3,0,5,1,2,3,0.884075288394333
3401.44805270823,3,1,3,3,5,2,1.32548424734645
1483.46781799332,3,0,2,4,2,1,-0.823294581684754
1565.94003449062,2,1,3,1,5,2,-0.598264969849068
3293.7431291736,2,0,5,3,5,2,1.38843170285279
2185.04945711859,2,1,3,2,2,4,0.480727666331046
1411.98477033572,1,0,3,1,1,4,-0.937778655530307
2153.07383948426,4,0,3,1,3,3,0.684975795424289
2155.90362623208,2,0,4,1,5,2,0.431776805889324
1403.73331050476,4,1,4,1,2,1,-1.04335465025339
3798.16306820076,3,0,4,4,2,4,1.47509567643006
1441.12976157969,1,1,2,2,3,3,-1.09178584662344
2335.55172455986,3,0,3,4,4,2,0.751568282575353
2339.14105634501,5,0,4,3,1,2,0.92672759869416
1670.77602080758,4,0,2,1,3,2,-0.335513912767992
1876.01546916571,5,0,3,1,2,3,0.0675897721826992
1507.11079166911,3,0,2,1,3,3,-0.788645116691611
1781.31265450377,3,0,5,1,1,3,-0.157311756606212
1409.88445008405,2,0,2,3,4,1,-1.07737175812464
2011.40695266895,4,0,1,0,3,5,0.206142024824931
3441.40884441365,3,0,3,1,4,5,1.18080595766551
2191.19478511556,4,1,4,1,4,2,0.720527271201152
1734.20985438463,3,0,1,0,4,4,-0.400708162724934
1601.20000519699,1,0,2,3,3,2,-0.663788128802903
1945.09340424385,2,0,2,2,2,5,0.110367786680623
1651.92338445055,2,0,4,1,2,2,-0.469502359852839
1724.92181973984,4,0,4,1,2,2,-0.175554207202199
1836.90548039954,3,0,3,1,2,4,-0.0358061502518614
2500.88172359704,3,1,4,1,4,4,1.08310289336695
2354.53331179115,5,0,5,2,2,2,0.828120195595534
1360.63924811539,4,0,2,1,1,2,-1.231536757385
1595.90661397371,4,0,4,0,2,2,-0.635221436605816
1214.90588243509,4,0,1,1,1,3,-1.57188243303343
1617.57216024608,4,0,4,1,2,2,-0.432902310560377
1526.08340733228,3,0,2,3,2,2,-0.807799467447321
1646.77376881773,4,0,3,1,4,1,-0.362821781747495
602.227350296508,2,0,3,0,3,1,-3.27122281522022
1817.39127750846,2,0,3,1,5,3,-0.209721704228695
4209.05585469426,3,1,3,4,5,4,2.25387407607827
1298.56872377906,4,0,1,1,2,2,-1.32697091923635
3747.48661456686,4,0,4,1,4,4,1.70300010199855
4163.23286857412,2,0,3,2,4,5,1.84056556116328
1472.47700906071,3,0,2,1,3,2,-0.857063478864645
1914.96858242918,3,0,4,3,3,2,0.0923726998127982
1669.15773476802,4,0,2,0,4,3,-0.524093719072349
1669.76315171399,4,0,3,0,3,3,-0.558844584175214
2499.56480135614,3,1,4,1,3,4,0.94853911610113
2245.71102461816,1,0,3,3,4,4,0.596229660058323
1893.92041419027,3,0,2,1,3,4,0.11461409612696
2406.24819536157,3,0,2,2,3,5,1.12723317340854
1364.07617948463,2,0,2,4,3,1,-1.27401019881831
2239.01437973618,4,1,2,1,3,4,0.626459426977589
1950.46786291872,2,0,3,2,2,4,0.0080708890773197
1321.93921919967,4,1,3,1,2,1,-1.22844060454658
1470.78476827065,3,0,3,3,4,1,-0.908668903846298
1642.58571898162,2,1,4,0,3,3,-0.359865027196336
1905.92267619993,1,0,3,3,5,3,0.0299792602865716
3679.4568168409,5,0,4,3,3,2,1.77440755290291
1530.90656176111,2,0,4,1,3,2,-0.77656101722608
3981.96393970142,4,0,4,2,4,5,1.99801922553069
3632.53545452642,3,0,4,2,4,5,1.81441191873208
2106.86556611572,3,0,1,1,3,5,0.298831126817238
2203.05533537938,5,0,3,3,2,3,0.660862122464115
1205.28524462919,2,0,2,2,2,2,-1.49679680449362
3250.56897211099,3,0,4,3,3,4,1.42347830058967
1463.51927506719,1,0,4,1,4,2,-0.961138538111707
1903.98482961924,2,0,2,2,3,3,-0.0981491300234843
1683.4951109165,3,0,2,3,4,2,-0.32159372906826
1741.87703487992,5,0,3,0,2,3,-0.24515625678795
3984.41006973056,2,1,4,3,4,4,1.86808722708534
2552.12522565526,3,0,4,3,4,2,1.12176361271222
1367.78810842599,1,0,1,1,4,3,-1.25321050873552
1963.30850961607,2,0,3,2,5,3,0.0955566933087808
1747.98245447675,3,1,2,0,2,5,-0.349193751647552
2173.30344731984,4,0,3,3,2,3,0.709737770080065
3587.69322408438,5,0,4,3,4,2,1.60708694274794
1903.99017469615,2,1,4,1,4,3,0.0506993085409961
1211.60170739373,1,0,1,2,2,3,-1.72655984348017
1847.65958493159,2,0,1,4,4,4,-0.00906885914106287
1726.42317723125,3,0,5,1,4,1,-0.427898912092959
1882.53995828129,3,0,3,1,5,2,0.1275162763756
1905.42723086315,2,0,2,3,3,3,-0.0766811434375094
1225.65060260758,3,0,1,3,2,1,-1.77320542430564
3362.12860930621,4,1,4,2,4,3,1.2231185358718
4281.46933447768,2,0,3,4,5,5,2.46506900900014
2280.90282207556,4,0,4,3,2,3,0.804880950536295
1588.92063443324,3,0,2,2,3,2,-0.504130465393812
1524.28945100349,3,0,2,1,3,3,-0.899255640976014
2023.18792370384,2,0,3,3,3,3,0.375620429604433
1311.80637475069,2,0,4,1,1,3,-1.18913367946148
2298.01262294547,2,1,4,2,2,4,0.902295355014043
2167.34888466608,3,0,2,2,4,4,0.44705329454265
1005.97290610231,3,0,1,1,2,3,-1.90683868604076
2577.02025195608,3,0,3,2,2,4,0.996043326363279
2041.39966054983,2,0,2,2,3,5,0.372396313892966
3282.60770839082,3,1,3,4,5,3,1.21745895427068
3353.85521501818,2,0,4,1,3,5,1.34075793803315
1673.21326899011,1,0,3,2,1,4,-0.376508734017489
1440.40310105018,1,0,2,3,4,2,-1.11308709012143
1445.6521791171,2,0,3,2,2,2,-1.12090575769393
1521.77462423191,3,0,4,1,3,1,-0.817468443537409
1694.29288928887,4,1,4,0,1,4,-0.360601720551204
1519.32873659465,3,0,3,1,1,3,-0.795382750513517
3379.66919367521,2,0,2,2,2,5,1.35624666888228
3626.57032633755,1,1,5,4,5,2,1.51593185362881
3332.05542150965,3,1,3,3,3,4,1.39388216460152
1212.87692496256,2,0,3,0,1,3,-1.71138296607353
2363.6452645737,4,0,2,1,2,5,1.03385700716523
1715.29128311428,4,0,3,3,2,2,-0.331266265759647
2035.98057222109,3,0,3,4,4,2,0.372173637379013
1911.52279569663,3,1,3,1,4,3,0.0732463488422265
2157.82112862988,3,1,4,1,4,3,0.48914829828943
2113.71344355272,3,0,4,3,3,3,0.409993244036343
643.345006799562,3,0,1,0,2,1,-2.81183496456461
2327.93468892298,3,0,3,2,3,4,0.899552990323806
2216.27373775139,2,0,4,4,2,3,0.578547132858689
2249.0247915053,5,1,3,1,3,3,0.707743735999407
1617.86457898787,2,0,3,1,4,2,-0.711197377546324
2181.83467272244,2,1,2,3,4,3,0.606556924286764
2177.09245527144,4,1,3,4,2,2,0.615725468177066
1636.15231231684,3,1,2,0,2,4,-0.489972772520664
1171.00967237289,2,0,3,2,2,1,-1.55984589690655
3676.67361744216,2,1,5,4,3,3,1.60189729056792
2100.01642476886,2,0,4,4,4,2,0.313688600328996
2061.61332852404,3,0,2,1,3,4,0.291440847479554
2033.43927128018,5,0,2,3,3,1,0.145691701331435
1763.26826567266,4,0,1,2,4,2,-0.253675099516829
1683.19630733659,3,0,2,0,4,4,-0.278591996187275
2119.9358692128,2,1,3,1,4,4,0.506103711559299
2437.7089564264,2,0,4,2,4,4,1.01628792707373
2424.21174855052,4,1,4,0,3,4,1.13629710000711
1558.52126066691,3,0,2,2,2,3,-0.619014211610648
1617.40268477248,3,0,4,2,3,1,-0.617505107521785
1894.64930919347,2,0,3,3,3,3,0.000582128203316504
1921.94254153753,4,1,3,2,4,1,0.0994508262563225
2554.83245147313,3,1,4,2,3,4,1.06972398395104
4174.93817958645,3,1,3,1,5,5,2.22958337344117
1901.06571883301,2,0,2,2,4,3,-0.0435505642400906
1984.60924050736,3,0,4,2,2,3,0.241927637637756
1596.99284321662,3,0,3,3,3,2,-0.616320763834855
1801.77421001218,2,0,4,1,3,4,-0.256491708416404
1465.00296687933,1,0,3,2,4,2,-1.0225986294567
1672.37995410439,2,0,3,3,4,1,-0.4937312175586
1920.51448445571,3,1,3,2,3,2,0.126626827489206
3284.2093672254,5,0,3,1,1,4,1.31527968568634
1894.4840706936,5,1,4,1,4,1,0.0229388140535926
1772.95136520621,2,1,3,1,1,4,-0.275868049814555
1679.67335989406,3,0,3,1,4,2,-0.556796740745354
2511.81062911044,3,0,2,4,3,4,1.15050340508041
2178.58427525228,5,0,2,1,3,4,0.509169742244648
1728.7953662927,3,0,2,2,2,3,-0.160866122777743
1210.38930832023,3,0,2,1,3,2,-1.72993467625762
4393.30285832195,4,0,4,4,4,5,2.49534905315314
1675.36700404182,4,1,4,0,2,3,-0.287692642795406
1494.4826954501,3,0,1,1,3,4,-0.841591421620322
1824.3294415085,2,0,3,3,2,3,-0.222756535920653
1922.51367302984,2,0,3,3,2,4,0.112642033549212
3416.54794211898,3,1,3,3,2,5,1.21758163686899
1959.94497845755,3,1,3,1,3,3,0.14173292428234
663.915446444056,3,0,1,1,1,1,-2.72212204358686
1567.13421640105,3,0,2,2,2,3,-0.621972011582285
2125.30942223391,5,1,3,1,2,3,0.447355208541657
2248.71609744172,3,1,4,1,3,4,0.879629251469661
1750.05785649674,4,0,2,0,3,4,-0.272215883124346
1653.87479567844,4,0,3,2,1,2,-0.312699716441659
2254.17868465555,3,0,3,2,4,4,0.866337347690326
2091.17050621596,5,0,2,2,3,2,0.394128148213745
2015.5324083274,4,0,2,2,1,4,0.338690431745176
1800.49917076693,4,0,3,1,4,2,-0.0707152702290645
2389.10435820928,4,1,3,3,1,3,0.773649690990442
2026.54437068979,2,0,4,3,3,2,0.286530472042582
2134.19499038407,3,1,1,2,5,3,0.492897274179027
1939.78594051128,4,1,2,3,2,2,0.0268400686354227
1531.85387367491,3,0,2,1,1,4,-0.917972817266818
3593.4096205703,3,1,5,3,4,3,1.61872378730836
1379.03024288017,1,1,3,3,3,1,-1.29665416837872
1439.87428506386,3,0,2,0,4,3,-1.11797601541393
1616.63091354933,5,0,2,0,1,5,-0.521100410788355
2264.93794404506,3,1,2,1,2,5,0.711498352824908
2098.16385126067,2,0,4,1,3,4,0.46034422147747
1748.04771314842,4,0,1,1,4,3,-0.379060966533159
1887.57372556693,1,0,3,2,4,3,-0.0993622432161674
1884.71086759393,4,0,4,1,2,3,0.0993715263976837
1668.16820162028,2,1,4,0,4,3,-0.393273205011787
1386.85561899232,2,0,3,1,4,2,-1.00364506196364
1811.76506081978,4,0,2,1,2,2,-0.229913361737878
2113.2108774605,1,0,3,3,4,5,0.353344937183276
1725.3780156882,1,0,4,1,3,4,-0.363695992478648
4026.07218304551,4,1,3,3,4,5,2.38548610849208
1802.32158069534,4,0,2,1,3,3,-0.172281976880994
1540.51896164043,1,0,2,4,5,2,-0.685326112583082
1364.63114643696,2,0,3,1,3,2,-1.23605007147334
1803.12925403957,1,0,5,3,3,2,-0.079985836581368
391.275948087097,3,0,1,0,1,3,-2.03249135654146
4622.95116018125,5,1,3,4,2,5,2.94723689338735
878.170856751469,2,0,2,1,1,1,-2.88986325103252
3317.40341238298,4,0,2,3,5,3,1.41974174085114
2262.4922641938,3,0,3,3,4,3,0.731097109529125
1850.06454449372,2,0,5,1,2,3,-0.0746978464494545
1875.93071068395,2,1,3,4,3,3,-0.0241652707377089
1902.83830825908,1,0,5,4,4,2,0.0322205589954823
2192.90092076437,3,0,5,2,1,3,0.607525568545493
1482.22918745082,4,0,3,1,1,2,-0.876476768560804
2107.56687347617,5,0,2,1,4,3,0.467180757246088
3359.32800719574,5,1,4,3,4,2,1.39794653159295
1448.4466285934,5,1,2,0,2,2,-0.968042569387059
3737.06268163822,4,1,3,3,2,5,1.72363041952313
2392.89096746164,4,0,4,3,4,2,0.892208625396577
1458.69903945167,3,0,1,0,2,3,-1.03559140670069
1763.1885982046,2,0,2,0,4,4,-0.203925273587488
1657.99658213451,2,1,3,1,4,3,-0.562046031413618
2045.12569099083,3,1,4,0,5,2,0.19851179245045
3755.80411266924,3,1,4,3,3,5,1.78540323755531
1177.39010013341,2,0,1,0,2,3,-1.53490778081735
1997.88906131851,3,0,4,3,3,2,0.151009255134712
2038.75296505251,3,1,3,2,3,3,0.210625129973147
2040.71144619063,1,0,3,3,3,4,0.318375267368593
2116.06918945161,4,1,3,3,1,3,0.561250758181917
1522.97650681409,2,0,2,1,4,3,-0.843192423416953
1541.42530989967,3,0,2,3,2,2,-0.647373834587364
2206.57011130104,5,0,2,0,4,3,0.699467751965422
1881.36843427012,1,0,1,0,3,5,-0.0287361634880448
1610.2452254499,2,0,4,1,3,2,-0.574591215229237
2074.97491895574,4,0,2,2,2,3,0.419663247016813
2154.95651061097,2,1,1,2,3,5,0.489161530034326
1552.07824953337,2,0,3,1,3,3,-0.611482156149664
2511.72543285988,3,0,4,2,4,3,0.988228203827906
1746.81003511447,5,1,4,2,2,1,-0.252237700660245
3202.03626573313,4,0,2,4,4,3,1.37153490038555
4394.00445024181,2,1,4,4,4,4,2.11848989357405
3222.37937898037,2,1,2,1,4,5,1.22664728264351
998.3788349837,2,0,1,1,2,2,-2.19939059143277
1797.79047871078,5,1,2,1,2,2,-0.229134283906045
1246.01226496186,4,0,2,1,4,1,-1.58326900857393
1758.58140014089,4,0,2,2,5,1,-0.357207027965857
1379.7609082186,4,0,2,0,2,2,-1.23275046043918
3386.62481678268,3,0,3,4,3,4,1.25735873666416
2453.52845069964,4,0,3,3,4,2,0.964956092644121
1512.1843332621,1,0,3,1,2,4,-0.87146564009942
3665.44086103343,2,1,4,3,4,4,1.74142092465421
1521.02252376386,2,0,3,1,2,3,-0.805249605485223
1559.86876026972,3,0,4,3,1,1,-0.729254410691129
2152.68216399891,5,0,4,3,1,2,0.735735391331621
1625.53324838602,2,0,3,2,3,2,-0.715070496755755
1826.45078452606,1,0,4,3,3,3,-0.209711835156612
1974.10098358129,4,0,3,1,3,3,0.271065921338091
1899.17767617043,2,1,4,2,2,3,0.00545121221834297
4325.77873228036,5,1,4,4,5,1,1.98251767992401
3690.01740091503,3,1,4,3,4,4,1.50745649321835
2109.03934027277,4,1,5,2,2,2,0.540554044930267
3898.78586478199,2,1,5,1,4,5,1.66302987801283
1269.56108945212,1,0,2,1,3,3,-1.47612048910173
2010.10577607978,3,0,2,1,3,4,0.231762408634802
659.87606262746,3,0,1,0,2,2,-2.41161006117566
2061.30120592672,2,1,5,4,4,1,0.384984279524935
3355.24983899347,3,1,3,1,4,4,1.20434093205582
4659.75468068713,4,1,5,4,3,5,2.63106923912906
2265.66545912803,1,0,5,3,3,3,0.776946778696933
1610.82569181419,2,0,3,1,2,4,-0.543277091785026
1575.71750977528,4,0,2,1,2,2,-0.733430358457664
3208.63713609766,3,1,3,3,4,4,1.22010995360139
2166.41671846049,5,1,3,2,1,3,0.544111613486828
1697.56915212836,3,0,2,1,2,3,-0.417188999528471
3345.15645467588,1,1,2,4,5,4,1.18517437046614
2110.99643346197,2,0,3,1,3,4,0.327790402252901
1898.69556401982,4,1,3,2,3,2,-0.0577698489240426
1297.19604871528,2,0,4,1,1,2,-1.38163841396451
2229.2483665249,4,1,4,1,3,3,0.718745979850382
2102.48105980438,3,1,4,1,2,3,0.383897510491971
1966.42306216517,2,1,2,1,4,4,0.127992880074864
1525.32627754386,2,0,3,1,3,3,-0.784843422164633
1362.52462011971,4,0,2,0,2,3,-1.33549642941015
1492.43299866576,1,0,1,3,1,4,-0.8029672150728
1465.69615565253,4,0,2,0,4,2,-1.1203998202114
3630.10559223033,3,1,4,2,2,5,1.67589039982291
2190.9977257083,2,1,2,2,3,4,0.690232936391792
2087.500339351,5,0,1,1,3,4,0.560128409412927
1317.55912380109,2,0,1,1,1,4,-1.31764399497947
1372.71912801415,2,0,2,1,1,4,-1.27600516099806
1414.36381935899,3,0,3,1,1,2,-0.985242272397381
1669.72997591281,3,0,3,1,3,3,-0.566972764228176
1677.39257758422,3,0,2,2,2,4,-0.41261219893271
1701.71562327552,2,0,1,2,5,2,-0.288721045757198
2018.76560056357,4,0,2,0,4,4,0.333634130554557
1979.61557399406,3,0,4,3,4,1,0.170567173068359
3277.90598699149,4,1,2,2,5,3,1.18179066964614
1516.9994684816,2,0,3,3,2,2,-0.810191783263867
3334.24136749835,3,0,4,2,4,3,1.26189383968067
1740.37201966563,2,0,4,1,2,3,-0.15430069184607
2032.67580692903,3,0,2,4,4,1,0.168430334406136
1616.30726704068,1,0,3,4,4,1,-0.605861521530081
2373.9368963331,2,0,4,4,5,2,1.1181274930053
1552.49291103011,1,0,4,3,2,2,-0.647445351856832
1884.34259617349,2,0,4,2,3,3,0.0750257124346535
1757.54609113068,2,0,1,3,4,3,-0.194914524937175
2022.6550288735,1,0,4,4,3,4,0.239732858053696
766.939357825118,2,0,1,1,2,1,-2.48829376769711
2324.0016302726,4,1,4,1,2,4,0.920774655436639
4285.77934447799,3,1,3,4,4,4,1.85601085377054
1174.82797466224,3,0,2,0,1,3,-1.64011886829816
2163.47825197176,4,0,2,2,4,3,0.660761848786078
1043.83950781758,1,0,1,1,1,2,-2.76083652347832
1928.24263564911,3,1,3,3,1,3,0.0446188681232281
1776.07553838984,1,0,3,4,3,2,-0.22102298316455
1831.77059856371,2,1,2,3,3,3,-0.0642696587284873
2045.90158111927,5,0,2,1,4,3,0.323774506476899
1418.18985506995,2,0,1,2,2,3,-0.936679302085125
2233.82347942681,4,0,2,2,2,5,0.747450678447655
2227.49699800563,5,1,1,1,3,3,0.58867100210972
1752.47142653451,5,0,2,0,1,4,-0.237619685088055
1245.43125879566,5,0,2,0,2,1,-1.61169056056964
3247.08462044947,2,0,3,3,4,5,1.29941958998665
1447.23205254513,2,0,4,2,1,2,-0.937590079162996
1877.62184100337,2,0,3,1,2,5,0.0763065368606785
1804.89948142103,2,0,2,1,5,3,-0.0448603232045058
1485.53013970362,3,0,4,0,2,3,-0.779318415698077
1231.43806609493,3,0,4,1,2,1,-1.46858939198614
1869.86350788084,3,0,3,2,2,3,-0.078180629177455
2235.38589723411,3,0,2,3,3,4,0.808721188050937
2564.56202959223,4,0,3,2,3,4,1.00313284841353
4083.44447805055,3,1,4,3,5,4,2.48946604755225
1689.55102330487,5,0,3,3,1,1,-0.3612221439707
1698.32023357033,2,0,3,1,4,3,-0.360801411904233
1632.318873296,1,0,2,3,2,3,-0.738058136460614
355.895648563242,4,0,1,0,2,2,-2.03325019508941
1577.25437461735,4,0,4,1,2,1,-0.623590088687741
862.434841519692,2,0,3,0,1,2,-2.57063771786821
1479.33066814275,2,0,2,1,2,3,-0.786778075600788
2250.04976030738,4,0,3,2,2,4,0.751716623643511
1394.59759289275,1,0,5,1,3,2,-1.06884508102837
1630.02459862896,1,0,3,2,3,3,-0.572700262381799
1532.10281207155,3,0,2,2,2,2,-0.868101733776824
2226.51366009649,3,1,3,2,3,3,0.64692749374135
1873.76184780773,3,0,2,1,4,3,-0.0491477750165264
2090.43808710664,4,0,3,4,3,2,0.488204015121559
2154.17620850085,4,1,1,2,4,3,0.669493932702848
1892.75227800305,2,0,2,4,4,3,0.0296447543005065
1247.92290400028,4,0,3,0,2,2,-1.41557650535307
1647.66675900026,3,0,2,1,4,3,-0.32093080805475
1437.97604086593,3,0,3,3,4,1,-0.991498291651112
1924.77674972979,4,1,3,1,4,3,0.109063799071592
2213.72036291566,3,0,2,2,4,4,0.726039859896141
1353.36436335236,3,1,1,1,3,2,-1.18958177746083
3743.57791439829,3,0,5,1,4,4,1.5490515799422
3323.72701053659,4,0,2,2,3,4,1.26931967905654
1885.42124154432,3,0,5,3,4,1,0.102922382460571
2042.78150549717,2,0,3,2,4,3,0.187322416568516
2166.99364079839,2,0,4,4,4,3,0.663900931521356
3277.13036250657,2,0,3,2,4,5,1.23966431235869
2022.08232153688,2,0,3,4,4,3,0.380841965740326
1589.45462624992,1,0,3,1,3,3,-0.62736285509235
2184.32103056076,2,0,4,1,3,4,0.57487812148763
3417.55427128944,5,1,2,2,4,4,1.2806715297191
3790.95174570683,4,1,4,3,4,3,1.62743569367175
1174.03111842219,2,0,2,0,2,3,-1.4303274692509
1626.03261665304,3,0,2,2,2,4,-0.437375943917523
2386.37695554622,4,0,5,1,3,3,1.08545658650097
3594.5894190507,4,0,2,3,4,4,1.55391650329239
4133.37592251136,3,0,3,4,4,4,2.09462720216082
3262.29814840167,4,1,4,3,3,3,1.17589373894117
1669.42179987187,2,0,3,2,2,2,-0.470954883495572
3885.14257697715,3,1,4,4,5,3,1.62342955259108
1519.24464256976,4,0,3,0,3,2,-0.833553933074276
1944.6679234951,2,1,3,1,4,3,0.0550376004463567
3339.35337403283,2,1,5,3,5,2,1.27940255532293
1555.43937816857,3,0,2,2,2,3,-0.63703761633551
1194.37466377717,1,0,3,1,2,3,-1.402179998205
1191.94159730448,1,0,2,3,4,1,-1.67683125391423
1570.68162349956,4,0,3,0,3,2,-0.723956056395176
2231.54355260874,2,0,3,4,4,3,0.773156150287743
3545.17274447336,3,1,4,1,4,4,1.55482439589286
741.203749213722,1,0,4,2,2,1,-1.9123596914966
4087.62789899573,3,0,5,2,5,2,2.05980658555041
1775.71490081187,2,0,4,1,1,4,-0.156931142454873
2345.1145146323,5,0,2,1,3,4,0.828093109120669
1260.70164706925,3,0,1,1,2,2,-1.6674271431343
2028.4448530031,3,0,1,1,2,5,0.260544554194256
2125.36354780043,3,1,3,1,3,4,0.473286707556942
1542.56193663448,2,0,3,3,3,1,-0.694022828875022
549.355668768514,2,0,1,2,2,2,-1.87930304376725
2262.35706205169,5,0,3,1,2,4,0.761747051297125
3548.59708394434,3,1,4,3,3,4,1.52883948567705
2032.84880533447,4,1,2,1,4,3,0.418422136968466
1745.71113609784,3,0,4,1,2,2,-0.182600738914923
1327.360287306,4,0,1,1,1,3,-1.23122277278754
1704.14554029681,2,1,2,1,3,3,-0.304399761088488
1633.71279928596,1,0,3,2,3,4,-0.653039683325128
2076.24509071046,1,1,3,4,4,3,0.384030269862688
1823.38607264255,5,0,4,1,2,1,-0.207742166023957
1537.70619430474,5,0,1,0,2,3,-0.60900779838654
2488.40799626931,3,1,4,2,4,3,0.979595954738083
1882.67874780733,4,0,3,1,3,3,0.0594371556083096
1580.26296601545,4,1,2,1,1,2,-0.647928279214961
1259.99450417862,5,0,2,0,2,2,-1.62041776053948
1883.6082467111,3,0,5,2,4,1,0.0462844785801412
3316.75360078818,3,1,4,4,2,3,1.25858087868042
1631.11300338885,5,0,3,0,2,3,-0.69975245590817
1781.09386369221,5,0,2,0,2,4,-0.278434409435521
4175.59642260185,2,0,3,4,2,5,1.99673496647673
2038.02566676647,4,0,3,2,4,1,0.294751350723014
743.085936616711,3,0,1,0,2,4,-2.36236689274482
1991.8881243464,4,0,4,3,3,1,0.170927340008597
1809.088581918,3,1,2,0,3,4,-0.115849502012599
1733.54525457696,3,0,4,2,4,1,-0.188934277690373
1675.06924726434,3,0,3,1,1,4,-0.505129010584788
2072.89506383512,4,1,3,1,4,2,0.275767165734485
4699.58772366609,5,1,4,4,3,3,3.15950740025178
3481.12425589821,5,0,4,4,5,1,1.32834601917836
2227.91363296446,3,0,3,3,4,3,0.707294457603942
1711.18000021919,3,0,1,1,3,3,-0.333217929511424
2174.62758449299,4,0,3,1,4,3,0.564488913614427
1192.82005508736,3,0,3,1,2,1,-1.72136928079307
3953.75900304841,5,0,2,2,2,5,1.72015684687257
4409.75308696918,3,1,5,3,5,3,2.09352263893726
2539.69005270778,4,1,4,2,1,4,1.11343813744969
1755.60012968911,2,0,3,2,3,3,-0.237391446160527
1375.85550062295,3,0,3,1,3,1,-1.19461372824853
1611.80417003784,2,0,2,1,3,3,-0.506741818702741
1524.00714332709,3,0,2,0,4,3,-0.827713214754359
2109.14514549115,5,1,2,0,2,3,0.44885622839
1524.92879177342,2,0,2,4,3,1,-0.771909005385269
1887.64044730017,4,0,3,2,3,2,-0.146203109588706
4248.33289555995,2,1,5,4,4,4,2.30454637847407
2156.01505456413,4,1,4,1,3,3,0.491565445168473
3996.00127152825,3,0,3,3,4,5,2.50667466502485
1781.79277243273,2,0,4,2,4,2,-0.245932205474186
1414.0204075587,4,0,2,1,1,2,-1.09323004372293
3959.58152476537,4,0,5,2,5,2,1.57838472464204
1465.20193607231,1,0,3,3,3,2,-0.939569891558202
1594.13593324503,2,0,2,1,4,3,-0.713981078710932
2159.50210839824,2,0,3,1,3,5,0.440097778659714
1285.99932230191,2,1,2,0,2,3,-1.50227508046952
403.247852140276,1,0,1,0,2,2,-3.26330070655296
1667.9278132412,3,0,2,0,3,4,-0.416664783601881
1298.16417782535,3,0,2,1,2,2,-1.2537262244312
1884.87150886235,4,0,3,1,4,3,0.0673284194074638
2534.0497056488,1,0,3,1,4,5,1.01441083296067
1869.47169585686,2,0,3,2,2,3,-0.0569165627752033
1564.8179078007,4,0,3,2,1,2,-0.583606445184398
2208.69202025701,1,0,2,4,5,3,0.614099854415543
2285.8256591977,3,1,2,3,3,5,0.883402906563987
1734.30406607682,3,0,4,4,4,1,-0.233227053371916
1593.33752972544,2,0,5,1,3,2,-0.480010755887192
2030.16809935533,3,1,4,0,5,3,0.392155802330246
2065.32489631839,4,0,2,3,3,3,0.41250051787925
1501.47805760968,1,0,3,1,4,4,-0.841290984100941
2117.7831022297,2,1,3,4,4,2,0.502388998392062
2337.02614879572,1,0,3,2,5,4,0.768857279549951
1572.15584632851,3,0,2,2,3,3,-0.704195599793644
1955.43692809723,5,1,1,1,1,4,0.0972791370653993
1326.24502874041,1,0,1,1,3,4,-1.34755093706776
1577.78094107597,4,1,5,2,3,1,-0.623539414240148
3289.23018896154,5,1,3,1,2,3,1.18603601754529
1762.41417526485,2,0,2,2,5,2,-0.245043738200673
4084.45380547317,4,1,4,2,3,4,1.89797732464579
2141.12234076512,2,0,5,4,4,2,0.527849966738174
3329.2655812536,1,0,2,3,5,4,1.34643999783441
1279.92921272193,4,0,3,1,1,1,-1.78605589335415
3591.19496445775,4,0,1,3,3,5,1.74652523100223
3440.20200011327,4,1,3,3,3,3,1.37721062589537
1849.27418804616,4,0,4,1,1,3,-0.0891687254845613
1642.59891417093,5,0,3,0,2,2,-0.52297575003151
3444.49217475861,5,0,1,2,4,4,1.2361114902862
1237.24189170489,3,0,2,1,3,2,-1.41771613975959
3434.59529119266,3,1,4,3,5,3,1.36198720627912
1561.78642816182,4,0,2,0,4,3,-0.644610945285639
1963.82556479702,1,1,5,1,2,3,0.206852022506965
1426.86219070953,4,0,1,0,3,4,-1.08877877500748
1715.9025510654,1,0,4,0,2,4,-0.348834903021187
1607.47506071562,2,0,1,2,4,3,-0.556741051856801
1303.40511626506,1,0,2,1,4,2,-1.30966290837505
1447.85685490218,4,0,1,1,1,3,-0.984354193275606
